item_id,date,p10,p50,p90
taiwan,2021-04-08T00:00:00Z,-0.259562552,-0.0539373271,0.1884707659
taiwan,2021-04-09T00:00:00Z,-0.2315241843,-0.0614115782,0.1119278073
taiwan,2021-04-10T00:00:00Z,-0.1820988655,-0.0510753579,0.104912512
taiwan,2021-04-11T00:00:00Z,-0.2439490557,-0.0593324602,0.1250556111
taiwan,2021-04-12T00:00:00Z,-0.2027407736,-0.0478903092,0.1019065008
taiwan,2021-04-13T00:00:00Z,-0.2158845663,-0.0379143097,0.210356459
taiwan,2021-04-14T00:00:00Z,-0.1699580252,-0.0357138887,0.1519282013
taiwan,2021-04-15T00:00:00Z,-0.2660931647,-0.0421749055,0.1306428313
taiwan,2021-04-16T00:00:00Z,-0.2282420993,-0.0409904495,0.1302272677
taiwan,2021-04-17T00:00:00Z,-0.1614174098,-0.0374727473,0.1301210076
taiwan,2021-04-18T00:00:00Z,-0.1510418355,-0.0137618352,0.222176671
taiwan,2021-04-19T00:00:00Z,-0.2609722018,-0.0626193807,0.1415511817
taiwan,2021-04-20T00:00:00Z,-0.2164869457,-0.0185218155,0.1985239536
taiwan,2021-04-21T00:00:00Z,-0.1843471527,-0.027161777,0.227115944
taiwan,2021-04-22T00:00:00Z,-0.1489004046,-0.0178971458,0.153828457
taiwan,2021-04-23T00:00:00Z,-0.1998509765,-0.0338417701,0.1155485511
taiwan,2021-04-24T00:00:00Z,-0.2893100977,-0.0678501651,0.101942867
taiwan,2021-04-25T00:00:00Z,-0.2363660634,-0.0326161385,0.1521430016
taiwan,2021-04-26T00:00:00Z,-0.2116733491,-0.042316597,0.217147857
taiwan,2021-04-27T00:00:00Z,-0.3072357476,-0.0191044658,0.2221233547
taiwan,2021-04-28T00:00:00Z,-0.2175112069,-0.0128042623,0.1847195029
taiwan,2021-04-29T00:00:00Z,-0.24455522,-0.0562366396,0.110559307
vietnam,2021-01-30T00:00:00Z,-29.5408706665,11.9467506409,59.4287605286
vietnam,2021-01-31T00:00:00Z,-25.0297622681,3.8142094612,35.2398872375
vietnam,2021-02-01T00:00:00Z,-8.352563858,6.1856613159,27.178358078
